id,layer,family,name,export_name,request_type,status,target,differentiability,fusion_tags,source_tags
alpha.quantization.sigma-delta-quantize,alpha,quantization,sigmaDeltaQuantize,quantizationSigmaDeltaQuantize,QuantizationRequest,research,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.smooth-quant,alpha,quantization,smoothQuant,quantizationSmoothQuant,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.static-quantize,alpha,quantization,staticQuantize,quantizationStaticQuantize,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.stochastic-round,alpha,quantization,stochasticRound,quantizationStochasticRound,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.symmetric-quantize,alpha,quantization,symmetricQuantize,quantizationSymmetricQuantize,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-binary,alpha,quantization,unpackBinary,quantizationUnpackBinary,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-fp8,alpha,quantization,unpackFp8,quantizationUnpackFp8,QuantizationRequest,standard,architecture-agnostic;future-or-emulated,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-int2,alpha,quantization,unpackInt2,quantizationUnpackInt2,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-int4,alpha,quantization,unpackInt4,quantizationUnpackInt4,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-int8,alpha,quantization,unpackInt8,quantizationUnpackInt8,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-nf4,alpha,quantization,unpackNf4,quantizationUnpackNf4,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.unpack-ternary,alpha,quantization,unpackTernary,quantizationUnpackTernary,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.quantization.vector-quantize,alpha,quantization,vectorQuantize,quantizationVectorQuantize,QuantizationRequest,standard,architecture-agnostic,straight-through-or-none,quantize;epilogue,cutlass;cublaslt;bitnet
alpha.random_sampling.beam-search-step,alpha,random_sampling,beamSearchStep,randomSamplingBeamSearchStep,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.bernoulli-random,alpha,random_sampling,bernoulliRandom,randomSamplingBernoulliRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.beta-random,alpha,random_sampling,betaRandom,randomSamplingBetaRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.binomial-random,alpha,random_sampling,binomialRandom,randomSamplingBinomialRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.categorical-random,alpha,random_sampling,categoricalRandom,randomSamplingCategoricalRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.contrastive-search-step,alpha,random_sampling,contrastiveSearchStep,randomSamplingContrastiveSearchStep,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.dirichlet-random,alpha,random_sampling,dirichletRandom,randomSamplingDirichletRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.diverse-beam-step,alpha,random_sampling,diverseBeamStep,randomSamplingDiverseBeamStep,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.dropout-mask,alpha,random_sampling,dropoutMask,randomSamplingDropoutMask,RandomRequest,standard,architecture-agnostic;future-or-emulated,not-applicable-or-estimator,,curand
alpha.random_sampling.epsilon-sample,alpha,random_sampling,epsilonSample,randomSamplingEpsilonSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.eta-sample,alpha,random_sampling,etaSample,randomSamplingEtaSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.exponential-random,alpha,random_sampling,exponentialRandom,randomSamplingExponentialRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.gamma-random,alpha,random_sampling,gammaRandom,randomSamplingGammaRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.gumbel-random,alpha,random_sampling,gumbelRandom,randomSamplingGumbelRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.halton-random,alpha,random_sampling,haltonRandom,randomSamplingHaltonRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.importance-sample,alpha,random_sampling,importanceSample,randomSamplingImportanceSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.langevin-step,alpha,random_sampling,langevinStep,randomSamplingLangevinStep,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.log-normal-random,alpha,random_sampling,logNormalRandom,randomSamplingLogNormalRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.metropolis-hastings-step,alpha,random_sampling,metropolisHastingsStep,randomSamplingMetropolisHastingsStep,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.min-psample,alpha,random_sampling,minPSample,randomSamplingMinPSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.mirostat-sample,alpha,random_sampling,mirostatSample,randomSamplingMirostatSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.multinomial-random,alpha,random_sampling,multinomialRandom,randomSamplingMultinomialRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.normal-random,alpha,random_sampling,normalRandom,randomSamplingNormalRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.pcg-random,alpha,random_sampling,pcgRandom,randomSamplingPcgRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.philox-random,alpha,random_sampling,philoxRandom,randomSamplingPhiloxRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.poisson-random,alpha,random_sampling,poissonRandom,randomSamplingPoissonRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.random-permutation,alpha,random_sampling,randomPermutation,randomSamplingRandomPermutation,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.rejection-sample,alpha,random_sampling,rejectionSample,randomSamplingRejectionSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.scrambled-sobol-random,alpha,random_sampling,scrambledSobolRandom,randomSamplingScrambledSobolRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.sobol-random,alpha,random_sampling,sobolRandom,randomSamplingSobolRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.speculative-accept-reject,alpha,random_sampling,speculativeAcceptReject,randomSamplingSpeculativeAcceptReject,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.stochastic-depth-mask,alpha,random_sampling,stochasticDepthMask,randomSamplingStochasticDepthMask,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.threefry-random,alpha,random_sampling,threefryRandom,randomSamplingThreefryRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.top-ksample,alpha,random_sampling,topKSample,randomSamplingTopKSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.top-psample,alpha,random_sampling,topPSample,randomSamplingTopPSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.typical-sample,alpha,random_sampling,typicalSample,randomSamplingTypicalSample,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.uniform-random,alpha,random_sampling,uniformRandom,randomSamplingUniformRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.xorshift-random,alpha,random_sampling,xorshiftRandom,randomSamplingXorshiftRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.random_sampling.xorwow-random,alpha,random_sampling,xorwowRandom,randomSamplingXorwowRandom,RandomRequest,standard,architecture-agnostic,not-applicable-or-estimator,,curand
alpha.reduction.all,alpha,reduction,all,reductionAll,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.amax,alpha,reduction,amax,reductionAmax,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.aminmax,alpha,reduction,aminmax,reductionAminmax,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.any,alpha,reduction,any,reductionAny,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.arg-max,alpha,reduction,argMax,reductionArgMax,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.arg-min,alpha,reduction,argMin,reductionArgMin,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.compensated-sum,alpha,reduction,compensatedSum,reductionCompensatedSum,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.count-nonzero,alpha,reduction,countNonzero,reductionCountNonzero,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.deterministic-reduce,alpha,reduction,deterministicReduce,reductionDeterministicReduce,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.frobenius-norm,alpha,reduction,frobeniusNorm,reductionFrobeniusNorm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.kahan-sum,alpha,reduction,kahanSum,reductionKahanSum,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.l0-norm,alpha,reduction,l0Norm,reductionL0Norm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.l1-norm,alpha,reduction,l1Norm,reductionL1Norm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.l2-norm,alpha,reduction,l2Norm,reductionL2Norm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.log-sum-exp,alpha,reduction,logSumExp,reductionLogSumExp,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.lp-norm,alpha,reduction,lpNorm,reductionLpNorm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.masked-reduce,alpha,reduction,maskedReduce,reductionMaskedReduce,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.max,alpha,reduction,max,reductionMax,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.max-with-index,alpha,reduction,maxWithIndex,reductionMaxWithIndex,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.mean,alpha,reduction,mean,reductionMean,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.min,alpha,reduction,min,reductionMin,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.min-with-index,alpha,reduction,minWithIndex,reductionMinWithIndex,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.moments,alpha,reduction,moments,reductionMoments,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.neumaier-sum,alpha,reduction,neumaierSum,reductionNeumaierSum,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.nuclear-norm,alpha,reduction,nuclearNorm,reductionNuclearNorm,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.pairwise-sum,alpha,reduction,pairwiseSum,reductionPairwiseSum,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.partial-reduce,alpha,reduction,partialReduce,reductionPartialReduce,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.product,alpha,reduction,product,reductionProduct,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.ragged-reduce,alpha,reduction,raggedReduce,reductionRaggedReduce,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.reduce-by-key,alpha,reduction,reduceByKey,reductionReduceByKey,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.segmented-max,alpha,reduction,segmentedMax,reductionSegmentedMax,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
alpha.reduction.segmented-mean,alpha,reduction,segmentedMean,reductionSegmentedMean,ReductionRequest,standard,architecture-agnostic,custom-adjoint,reduction,cub;cutensor;mlir-vector
